trial,block,stimId,category,response,rt,condition,id,phase
8,0,neutral_B3,b,5.0,7172,3,11230,typicality
9,0,neutral_Z1,z,6.0,2433,3,11230,typicality
10,0,neutral_A0,a,3.0,3235,3,11230,typicality
11,0,neutral_Z3,z,5.0,3376,3,11230,typicality
12,0,neutral_Y3,y,13.0,3529,3,11230,typicality
13,0,neutral_B1,b,9.0,4237,3,11230,typicality
14,0,neutral_B2,b,9.0,1270,3,11230,typicality
15,0,neutral_B0,b,9.0,880,3,11230,typicality
16,0,neutral_Y5,y,13.0,3204,3,11230,typicality
17,0,neutral_W5,w,2.0,7505,3,11230,typicality
18,0,neutral_Y1,y,11.0,3058,3,11230,typicality
19,0,neutral_Y7,y,10.0,2063,3,11230,typicality
20,0,neutral_W1,w,2.0,2843,3,11230,typicality
21,0,neutral_W4,w,2.0,4291,3,11230,typicality
22,0,neutral_A3,a,0.9999999999999996,4610,3,11230,typicality
23,0,neutral_X5,x,0.0,2091,3,11230,typicality
24,0,neutral_X1,x,0.0,561,3,11230,typicality
25,0,neutral_Z7,z,4.0,4293,3,11230,typicality
26,0,neutral_X7,x,2.0,1976,3,11230,typicality
27,0,neutral_A2,a,0.9999999999999996,3858,3,11230,typicality
0,0,neutral_X1,x,0.0,15460,3,11232,typicality
1,0,neutral_A0,a,0.0,2851,3,11232,typicality
2,0,neutral_W3,w,2.0,2983,3,11232,typicality
3,0,neutral_B2,b,4.0,5082,3,11232,typicality
4,0,neutral_A1,a,3.0,2233,3,11232,typicality
5,0,neutral_A2,a,2.0,3711,3,11232,typicality
6,0,neutral_Z1,z,4.0,2598,3,11232,typicality
7,0,neutral_B0,b,7.0,4098,3,11232,typicality
8,0,neutral_Z7,z,3.0,3524,3,11232,typicality
9,0,neutral_B1,b,8.0,3782,3,11232,typicality
10,0,neutral_X3,x,0.9999999999999996,3029,3,11232,typicality
11,0,neutral_Y3,y,13.0,2761,3,11232,typicality
12,0,neutral_Z4,z,3.0,3046,3,11232,typicality
13,0,neutral_W1,w,0.0,2209,3,11232,typicality
14,0,neutral_X7,x,0.0,1171,3,11232,typicality
15,0,neutral_W4,w,0.0,852,3,11232,typicality
16,0,neutral_Z5,z,2.0,3233,3,11232,typicality
17,0,neutral_A3,a,3.0,1789,3,11232,typicality
18,0,neutral_X4,x,0.0,2298,3,11232,typicality
19,0,neutral_W7,w,0.0,1394,3,11232,typicality
20,0,neutral_Y4,y,13.0,2342,3,11232,typicality
21,0,neutral_Z3,z,4.0,2872,3,11232,typicality
22,0,neutral_Y7,y,9.0,3173,3,11232,typicality
23,0,neutral_Y1,y,13.0,2268,3,11232,typicality
24,0,neutral_Y5,y,13.0,792,3,11232,typicality
25,0,neutral_W5,w,0.0,2428,3,11232,typicality
26,0,neutral_B3,b,4.0,2996,3,11232,typicality
27,0,neutral_X5,x,0.0,1846,3,11232,typicality
0,0,neutral_Z4,z,3.0,14568,3,11234,typicality
1,0,neutral_Y1,y,13.0,2578,3,11234,typicality
2,0,neutral_A0,a,0.0,2991,3,11234,typicality
3,0,neutral_B0,b,2.0,3630,3,11234,typicality
4,0,neutral_Y4,y,13.0,2642,3,11234,typicality
5,0,neutral_Y5,y,13.0,2155,3,11234,typicality
6,0,neutral_B2,b,11.0,3960,3,11234,typicality
7,0,neutral_W4,w,0.0,4098,3,11234,typicality
8,0,neutral_A2,a,2.0,7235,3,11234,typicality
9,0,neutral_B3,b,2.0,798,3,11234,typicality
10,0,neutral_Y7,y,13.0,2703,3,11234,typicality
11,0,neutral_X5,x,0.0,3258,3,11234,typicality
12,0,neutral_X1,x,0.0,1450,3,11234,typicality
13,0,neutral_Z1,z,13.0,2603,3,11234,typicality
14,0,neutral_X4,x,0.0,3779,3,11234,typicality
15,0,neutral_W1,w,0.0,1793,3,11234,typicality
16,0,neutral_Z5,z,13.0,1993,3,11234,typicality
17,0,neutral_W5,w,0.0,4426,3,11234,typicality
18,0,neutral_A3,a,2.0,2707,3,11234,typicality
19,0,neutral_B1,b,2.0,1431,3,11234,typicality
20,0,neutral_W7,w,0.0,2578,3,11234,typicality
21,0,neutral_Z7,z,2.0,2246,3,11234,typicality
22,0,neutral_Z3,z,2.0,1075,3,11234,typicality
23,0,neutral_W3,w,0.0,2434,3,11234,typicality
24,0,neutral_Y3,y,13.0,3115,3,11234,typicality
25,0,neutral_X3,x,2.0,3403,3,11234,typicality
26,0,neutral_A1,a,0.0,2019,3,11234,typicality
27,0,neutral_X7,x,0.0,1162,3,11234,typicality
0,0,neutral_W5,w,4.0,18659,3,11236,typicality
1,0,neutral_Z3,z,3.0,4563,3,11236,typicality
2,0,neutral_X5,x,3.0,4058,3,11236,typicality
3,0,neutral_W7,w,4.0,3439,3,11236,typicality
4,0,neutral_W3,w,4.0,1372,3,11236,typicality
5,0,neutral_W4,w,4.0,1802,3,11236,typicality
6,0,neutral_X1,x,3.0,3042,3,11236,typicality
7,0,neutral_A1,a,3.0,1938,3,11236,typicality
8,0,neutral_W1,w,4.0,1984,3,11236,typicality
9,0,neutral_B2,b,3.0,4295,3,11236,typicality
10,0,neutral_X3,x,2.0,4396,3,11236,typicality
11,0,neutral_Z7,z,2.0,1337,3,11236,typicality
12,0,neutral_B0,b,2.0,778,3,11236,typicality
13,0,neutral_Y3,y,11.0,5148,3,11236,typicality
14,0,neutral_Y5,y,11.0,743,3,11236,typicality
15,0,neutral_Z4,z,3.0,3050,3,11236,typicality
16,0,neutral_Y1,y,8.0,2665,3,11236,typicality
17,0,neutral_A3,a,2.0,3330,3,11236,typicality
18,0,neutral_Z1,z,2.0,1110,3,11236,typicality
19,0,neutral_X4,x,2.0,678,3,11236,typicality
20,0,neutral_B1,b,2.0,669,3,11236,typicality
21,0,neutral_X7,x,2.0,825,3,11236,typicality
22,0,neutral_A2,a,2.0,624,3,11236,typicality
23,0,neutral_Z5,z,2.0,615,3,11236,typicality
24,0,neutral_Y7,y,13.0,3245,3,11236,typicality
25,0,neutral_A0,a,4.0,3634,3,11236,typicality
26,0,neutral_Y4,y,10.0,2521,3,11236,typicality
27,0,neutral_B3,b,10.0,1648,3,11236,typicality
0,0,neutral_Z4,z,4.0,34602,3,11237,typicality
1,0,neutral_W4,w,0.0,6454,3,11237,typicality
2,0,neutral_W1,w,0.0,3321,3,11237,typicality
3,0,neutral_W7,w,0.0,1514,3,11237,typicality
4,0,neutral_Y3,y,13.0,4803,3,11237,typicality
5,0,neutral_X7,x,0.0,4539,3,11237,typicality
6,0,neutral_A1,a,0.0,2147,3,11237,typicality
7,0,neutral_W5,w,0.0,820,3,11237,typicality
8,0,neutral_A2,a,2.0,18274,3,11237,typicality
9,0,neutral_Z3,z,4.0,4279,3,11237,typicality
10,0,neutral_A3,a,3.0,3410,3,11237,typicality
11,0,neutral_X5,x,0.9999999999999996,4578,3,11237,typicality
12,0,neutral_B1,b,2.0,3832,3,11237,typicality
13,0,neutral_Y7,y,11.0,4982,3,11237,typicality
14,0,neutral_Y5,y,11.0,2255,3,11237,typicality
15,0,neutral_Y1,y,12.0,2785,3,11237,typicality
16,0,neutral_X1,x,2.0,4297,3,11237,typicality
17,0,neutral_Y4,y,13.0,8570,3,11237,typicality
18,0,neutral_Z7,z,8.0,4010,3,11237,typicality
19,0,neutral_B2,b,5.0,8622,3,11237,typicality
20,0,neutral_Z5,z,4.0,5724,3,11237,typicality
21,0,neutral_X3,x,3.0,4017,3,11237,typicality
22,0,neutral_A0,a,2.0,3023,3,11237,typicality
23,0,neutral_Z1,z,4.0,3239,3,11237,typicality
24,0,neutral_W3,w,5.0,5154,3,11237,typicality
25,0,neutral_B0,b,4.0,3925,3,11237,typicality
26,0,neutral_B3,b,4.0,668,3,11237,typicality
27,0,neutral_X4,x,0.0,2930,3,11237,typicality
0,0,neutral_Y3,y,13.0,11281,3,11238,typicality
1,0,neutral_X5,x,0.0,11161,3,11238,typicality
2,0,neutral_B1,b,10.0,10273,3,11238,typicality
3,0,neutral_B0,b,10.0,5241,3,11238,typicality
4,0,neutral_Z7,z,5.0,11429,3,11238,typicality
5,0,neutral_Y5,y,12.0,5418,3,11238,typicality
6,0,neutral_X7,x,0.0,5101,3,11238,typicality
7,0,neutral_A1,a,0.9999999999999996,7577,3,11238,typicality
8,0,neutral_Z3,z,4.0,4588,3,11238,typicality
9,0,neutral_Z4,z,4.0,1786,3,11238,typicality
10,0,neutral_X3,x,3.0,6996,3,11238,typicality
11,0,neutral_W3,w,9.0,8288,3,11238,typicality
12,0,neutral_X4,x,0.9999999999999996,7138,3,11238,typicality
13,0,neutral_W7,w,5.0,7082,3,11238,typicality
14,0,neutral_X1,x,3.0,5317,3,11238,typicality
15,0,neutral_Z1,z,4.0,4500,3,11238,typicality
16,0,neutral_A0,a,3.0,5990,3,11238,typicality
17,0,neutral_W4,w,8.0,4603,3,11238,typicality
18,0,neutral_Y4,y,9.0,10035,3,11238,typicality
19,0,neutral_Y1,y,12.0,7112,3,11238,typicality
20,0,neutral_W1,w,8.0,3376,3,11238,typicality
21,0,neutral_A3,a,4.0,3538,3,11238,typicality
22,0,neutral_W5,w,8.0,5177,3,11238,typicality
23,0,neutral_A2,a,4.0,4906,3,11238,typicality
24,0,neutral_Z5,z,5.0,4211,3,11238,typicality
25,0,neutral_B2,b,4.0,4766,3,11238,typicality
26,0,neutral_B3,b,4.0,4047,3,11238,typicality
27,0,neutral_Y7,y,10.0,4436,3,11238,typicality
0,0,neutral_X7,x,13.0,10960,3,11240,typicality
1,0,neutral_A3,a,8.0,7387,3,11240,typicality
2,0,neutral_A0,a,0.0,3130,3,11240,typicality
3,0,neutral_Y7,y,11.0,4386,3,11240,typicality
4,0,neutral_X3,x,11.0,7382,3,11240,typicality
5,0,neutral_W4,w,0.0,4306,3,11240,typicality
6,0,neutral_X5,x,13.0,3240,3,11240,typicality
7,0,neutral_Y3,y,10.0,5010,3,11240,typicality
8,0,neutral_Z4,z,3.0,3051,3,11240,typicality
9,0,neutral_B2,b,8.0,14327,3,11240,typicality
10,0,neutral_W5,w,0.0,2778,3,11240,typicality
11,0,neutral_Z5,z,2.0,5773,3,11240,typicality
12,0,neutral_Y4,y,12.0,3068,3,11240,typicality
13,0,neutral_A1,a,11.0,9793,3,11240,typicality
14,0,neutral_W7,w,0.0,2363,3,11240,typicality
15,0,neutral_Z3,z,2.0,3915,3,11240,typicality
16,0,neutral_X4,x,12.0,4505,3,11240,typicality
17,0,neutral_Z7,z,0.9999999999999996,2930,3,11240,typicality
18,0,neutral_B1,b,8.0,7682,3,11240,typicality
19,0,neutral_X1,x,12.0,3875,3,11240,typicality
20,0,neutral_B0,b,8.0,5165,3,11240,typicality
21,0,neutral_Y1,y,12.0,3531,3,11240,typicality
22,0,neutral_A2,a,4.0,4826,3,11240,typicality
23,0,neutral_B3,b,4.0,4348,3,11240,typicality
24,0,neutral_W3,w,0.0,2867,3,11240,typicality
25,0,neutral_Y5,y,12.0,2986,3,11240,typicality
26,0,neutral_Z1,z,2.0,3751,3,11240,typicality
27,0,neutral_W1,w,0.0,3465,3,11240,typicality
0,0,neutral_X3,x,2.0,16728,3,11241,typicality
1,0,neutral_B0,b,5.0,5021,3,11241,typicality
2,0,neutral_Z5,z,3.0,4678,3,11241,typicality
3,0,neutral_A2,a,2.0,3067,3,11241,typicality
4,0,neutral_Z7,z,4.0,3215,3,11241,typicality
5,0,neutral_X4,x,0.0,2453,3,11241,typicality
6,0,neutral_Y3,y,13.0,5985,3,11241,typicality
7,0,neutral_Z1,z,5.0,10919,3,11241,typicality
8,0,neutral_Y4,y,13.0,3731,3,11241,typicality
9,0,neutral_B3,b,9.0,17635,3,11241,typicality
10,0,neutral_A0,a,0.0,7624,3,11241,typicality
11,0,neutral_B1,b,3.0,3725,3,11241,typicality
12,0,neutral_Y5,y,9.0,2687,3,11241,typicality
13,0,neutral_W1,w,7.0,3171,3,11241,typicality
14,0,neutral_W4,w,7.0,2131,3,11241,typicality
15,0,neutral_A1,a,0.0,6876,3,11241,typicality
16,0,neutral_X5,x,0.0,1253,3,11241,typicality
17,0,neutral_Y7,y,13.0,5122,3,11241,typicality
18,0,neutral_W5,w,4.0,6791,3,11241,typicality
19,0,neutral_X7,x,0.0,3031,3,11241,typicality
20,0,neutral_Z3,z,4.0,3899,3,11241,typicality
21,0,neutral_X1,x,0.0,3161,3,11241,typicality
22,0,neutral_B2,b,8.0,2580,3,11241,typicality
23,0,neutral_W7,w,7.0,3938,3,11241,typicality
24,0,neutral_W3,w,0.0,4914,3,11241,typicality
25,0,neutral_Z4,z,13.0,2468,3,11241,typicality
26,0,neutral_Y1,y,13.0,1098,3,11241,typicality
27,0,neutral_A3,a,4.0,2356,3,11241,typicality
0,0,neutral_Y7,y,11.0,9940,3,11242,typicality
1,0,neutral_X5,x,0.9999999999999996,2905,3,11242,typicality
2,0,neutral_X4,x,0.9999999999999996,906,3,11242,typicality
3,0,neutral_Z5,z,4.0,5413,3,11242,typicality
4,0,neutral_X3,x,0.9999999999999996,3051,3,11242,typicality
5,0,neutral_A3,a,2.0,2174,3,11242,typicality
6,0,neutral_X1,x,0.9999999999999996,1858,3,11242,typicality
7,0,neutral_A2,a,2.0,2228,3,11242,typicality
8,0,neutral_B1,b,3.0,2109,3,11242,typicality
9,0,neutral_Y4,y,10.0,4026,3,11242,typicality
10,0,neutral_A1,a,4.0,2171,3,11242,typicality
11,0,neutral_W5,w,3.0,2746,3,11242,typicality
12,0,neutral_Y1,y,12.0,3738,3,11242,typicality
13,0,neutral_Z7,z,5.0,3388,3,11242,typicality
14,0,neutral_Y5,y,10.0,4490,3,11242,typicality
15,0,neutral_B2,b,5.0,5218,3,11242,typicality
16,0,neutral_X7,x,0.9999999999999996,5058,3,11242,typicality
17,0,neutral_W7,w,2.0,3513,3,11242,typicality
18,0,neutral_Z1,z,4.0,2281,3,11242,typicality
19,0,neutral_Z4,z,4.0,669,3,11242,typicality
20,0,neutral_W3,w,2.0,3873,3,11242,typicality
21,0,neutral_Z3,z,2.0,1762,3,11242,typicality
22,0,neutral_B0,b,2.0,1471,3,11242,typicality
23,0,neutral_W4,w,2.0,1024,3,11242,typicality
24,0,neutral_Y3,y,11.0,3982,3,11242,typicality
25,0,neutral_B3,b,5.0,4562,3,11242,typicality
26,0,neutral_A0,a,2.0,2738,3,11242,typicality
27,0,neutral_W1,w,2.0,1763,3,11242,typicality
0,0,neutral_A3,a,6.5,11509,3,11243,typicality
1,0,neutral_W5,w,5.0,4364,3,11243,typicality
2,0,neutral_Z5,z,6.0,2412,3,11243,typicality
3,0,neutral_W4,w,5.0,2197,3,11243,typicality
4,0,neutral_A2,a,4.0,2194,3,11243,typicality
5,0,neutral_X3,x,2.0,2203,3,11243,typicality
6,0,neutral_Z7,z,5.0,3194,3,11243,typicality
7,0,neutral_Y1,y,10.0,2670,3,11243,typicality
8,0,neutral_W7,w,6.0,2106,3,11243,typicality
9,0,neutral_X7,x,0.0,1970,3,11243,typicality
10,0,neutral_Y5,y,10.0,2714,3,11243,typicality
11,0,neutral_Y4,y,11.0,2219,3,11243,typicality
12,0,neutral_Z4,z,6.0,2482,3,11243,typicality
13,0,neutral_B3,b,5.0,2178,3,11243,typicality
14,0,neutral_X4,x,0.9999999999999996,1779,3,11243,typicality
15,0,neutral_B2,b,4.0,2266,3,11243,typicality
16,0,neutral_B1,b,6.0,1635,3,11243,typicality
17,0,neutral_X1,x,4.0,1915,3,11243,typicality
18,0,neutral_A0,a,5.0,1779,3,11243,typicality
19,0,neutral_X5,x,3.0,2219,3,11243,typicality
20,0,neutral_Z1,z,5.0,2190,3,11243,typicality
21,0,neutral_B0,b,6.0,3811,3,11243,typicality
22,0,neutral_Z3,z,6.0,2339,3,11243,typicality
23,0,neutral_Y7,y,8.0,3115,3,11243,typicality
24,0,neutral_W1,w,6.0,1675,3,11243,typicality
25,0,neutral_A1,a,5.0,1587,3,11243,typicality
26,0,neutral_Y3,y,12.0,4491,3,11243,typicality
27,0,neutral_W3,w,6.0,2555,3,11243,typicality
0,0,neutral_W5,w,4.0,43071,3,11220,typicality
1,0,neutral_Z3,z,10.0,5514,3,11220,typicality
2,0,neutral_A2,a,4.0,8250,3,11220,typicality
3,0,neutral_A1,a,9.0,6175,3,11220,typicality
4,0,neutral_Y5,y,10.0,3075,3,11220,typicality
5,0,neutral_X1,x,2.0,3354,3,11220,typicality
6,0,neutral_Y3,y,11.0,3459,3,11220,typicality
7,0,neutral_W4,w,10.0,7825,3,11220,typicality
8,0,neutral_X7,x,2.0,3162,3,11220,typicality
9,0,neutral_X5,x,2.0,1457,3,11220,typicality
10,0,neutral_A3,a,11.0,2218,3,11220,typicality
11,0,neutral_Z7,z,11.0,1394,3,11220,typicality
12,0,neutral_B0,b,8.0,3477,3,11220,typicality
13,0,neutral_W3,w,7.0,11476,3,11220,typicality
14,0,neutral_A0,a,3.0,5025,3,11220,typicality
15,0,neutral_X4,x,2.0,2299,3,11220,typicality
16,0,neutral_B3,b,10.0,3379,3,11220,typicality
17,0,neutral_W1,w,9.0,7667,3,11220,typicality
18,0,neutral_Y7,y,10.0,2243,3,11220,typicality
19,0,neutral_Y1,y,10.0,1187,3,11220,typicality
20,0,neutral_Y4,y,10.0,850,3,11220,typicality
21,0,neutral_X3,x,4.0,2210,3,11220,typicality
22,0,neutral_Z5,z,9.0,2987,3,11220,typicality
23,0,neutral_Z1,z,9.0,1284,3,11220,typicality
24,0,neutral_Z4,z,9.0,907,3,11220,typicality
25,0,neutral_W7,w,4.0,3547,3,11220,typicality
26,0,neutral_B2,b,9.0,2706,3,11220,typicality
27,0,neutral_B1,b,9.0,1474,3,11220,typicality
0,0,neutral_Y1,y,8.0,28976,3,11221,typicality
1,0,neutral_Z7,z,5.0,5218,3,11221,typicality
2,0,neutral_Z5,z,5.0,3379,3,11221,typicality
3,0,neutral_A1,a,2.0,6193,3,11221,typicality
4,0,neutral_B3,b,13.0,4208,3,11221,typicality
5,0,neutral_W5,w,4.0,3060,3,11221,typicality
6,0,neutral_W7,w,4.0,1679,3,11221,typicality
7,0,neutral_B0,b,13.0,3608,3,11221,typicality
8,0,neutral_Z3,z,5.0,3770,3,11221,typicality
9,0,neutral_X4,x,7.0,5929,3,11221,typicality
10,0,neutral_X1,x,7.0,1874,3,11221,typicality
11,0,neutral_Y5,y,7.0,3994,3,11221,typicality
12,0,neutral_Y7,y,7.0,1285,3,11221,typicality
13,0,neutral_Z4,z,6.0,6437,3,11221,typicality
14,0,neutral_A2,a,5.0,4236,3,11221,typicality
15,0,neutral_A0,a,0.9999999999999996,5464,3,11221,typicality
16,0,neutral_B1,b,13.0,2948,3,11221,typicality
17,0,neutral_X3,x,7.0,4058,3,11221,typicality
18,0,neutral_W1,w,6.0,11296,3,11221,typicality
19,0,neutral_Y3,y,7.0,2206,3,11221,typicality
20,0,neutral_W3,w,6.0,2638,3,11221,typicality
21,0,neutral_A3,a,2.0,5920,3,11221,typicality
22,0,neutral_Z1,z,4.0,3178,3,11221,typicality
23,0,neutral_Y4,y,7.0,3570,3,11221,typicality
24,0,neutral_X7,x,5.0,3162,3,11221,typicality
25,0,neutral_B2,b,13.0,2601,3,11221,typicality
26,0,neutral_W4,w,4.0,4193,3,11221,typicality
27,0,neutral_X5,x,7.0,3730,3,11221,typicality
0,0,neutral_B3,b,4.0,6532,3,11222,typicality
1,0,neutral_B1,b,8.0,4642,3,11222,typicality
2,0,neutral_W1,w,4.0,2488,3,11222,typicality
3,0,neutral_Y4,y,4.0,1291,3,11222,typicality
4,0,neutral_Y3,y,4.0,1074,3,11222,typicality
5,0,neutral_X4,x,2.0,2170,3,11222,typicality
6,0,neutral_Z1,z,0.9999999999999996,4027,3,11222,typicality
7,0,neutral_A1,a,0.9999999999999996,915,3,11222,typicality
8,0,neutral_X3,x,0.0,1898,3,11222,typicality
9,0,neutral_Z5,z,0.0,370,3,11222,typicality
10,0,neutral_W4,w,5.0,3321,3,11222,typicality
11,0,neutral_Y5,y,5.0,969,3,11222,typicality
12,0,neutral_Y7,y,11.0,2354,3,11222,typicality
13,0,neutral_Y1,y,6.0,3152,3,11222,typicality
14,0,neutral_Z4,z,2.0,1832,3,11222,typicality
15,0,neutral_A3,a,2.0,2064,3,11222,typicality
16,0,neutral_X5,x,0.0,2076,3,11222,typicality
17,0,neutral_W3,w,0.0,1346,3,11222,typicality
18,0,neutral_B0,b,4.0,6865,3,11222,typicality
19,0,neutral_X1,x,4.0,1508,3,11222,typicality
20,0,neutral_W7,w,3.0,2801,3,11222,typicality
21,0,neutral_Z3,z,0.0,1745,3,11222,typicality
22,0,neutral_A2,a,0.0,930,3,11222,typicality
23,0,neutral_W5,w,4.0,2898,3,11222,typicality
24,0,neutral_Z7,z,0.9999999999999996,2187,3,11222,typicality
25,0,neutral_A0,a,0.9999999999999996,1561,3,11222,typicality
26,0,neutral_B2,b,0.9999999999999996,1227,3,11222,typicality
27,0,neutral_X7,x,0.9999999999999996,875,3,11222,typicality
0,0,neutral_X7,x,4.0,18388,3,11224,typicality
1,0,neutral_W7,w,4.0,3177,3,11224,typicality
2,0,neutral_Z4,z,2.0,11936,3,11224,typicality
3,0,neutral_Y3,y,4.0,4248,3,11224,typicality
4,0,neutral_Z1,z,2.0,2739,3,11224,typicality
5,0,neutral_X5,x,2.0,1589,3,11224,typicality
6,0,neutral_A2,a,2.0,726,3,11224,typicality
7,0,neutral_X1,x,2.0,2289,3,11224,typicality
8,0,neutral_X4,x,2.0,2126,3,11224,typicality
9,0,neutral_Y5,y,4.0,2661,3,11224,typicality
10,0,neutral_Y4,y,4.0,1347,3,11224,typicality
11,0,neutral_Z5,z,2.0,2537,3,11224,typicality
12,0,neutral_A0,a,2.0,3515,3,11224,typicality
13,0,neutral_W4,w,4.0,2726,3,11224,typicality
14,0,neutral_Z7,z,2.0,3758,3,11224,typicality
15,0,neutral_X3,x,2.0,1039,3,11224,typicality
16,0,neutral_B2,b,7.0,4688,3,11224,typicality
17,0,neutral_Y1,y,10.0,5605,3,11224,typicality
18,0,neutral_A3,a,3.0,3427,3,11224,typicality
19,0,neutral_B1,b,8.0,4107,3,11224,typicality
20,0,neutral_B0,b,9.0,2060,3,11224,typicality
21,0,neutral_Z3,z,4.0,2538,3,11224,typicality
22,0,neutral_A1,a,3.0,2945,3,11224,typicality
23,0,neutral_W5,w,4.0,3466,3,11224,typicality
